행정구역명,학원명,교습계열명,도로명주소,구분,과목명,성적구분,학원규모,주말반
밀양시,이젠국어교습소,국어,경상남도 밀양시 중앙로 251,수능,국어,중위권,중형학원,일요일반
밀양시,이청원수학학원,수학,경상남도 밀양시 미리벌로 13-3,내신,수학,중위권,중형학원,토요일반
밀양시,이태경영어교습소,영어,경상남도 밀양시 약산로 46-1,내신,영어,중위권,중형학원,일요일반
밀양시,일등수학교습소,수학,경상남도 밀양시 중앙로 234-3,수능,수학,하위권,소형학원,일요일반
밀양시,재밌는수학교습소,수학,경상남도 밀양시 삼문중앙로6길 30-2,내신,수학,하위권,중형학원,일요일반
밀양시,진태규수학교습소,수학,경상남도 밀양시 중앙로 224,내신,수학,하위권,중형학원,일요일반
밀양시,채움영어교습소,영어,경상남도 밀양시 상남면 상남로 1187-5,내신,영어,상위권,중형학원,일요일반
밀양시,카르페디엠영어교습소,영어,경상남도 밀양시 미리벌중앙로1길 23,내신,영어,상위권,중형학원,토요일반
밀양시,클라이영어학원,영어,경상남도 밀양시 삼문중앙로 48,내신,영어,상위권,중형학원,토요일반
밀양시,탄탄수학학원,수학,경상남도 밀양시 밀성로2길 11-1,수능,수학,하위권,중형학원,일요일반
밀양시,튼튼영어마스터클럽e해법수학학원,영어/수학,경상남도 밀양시 미리벌로 38,수능,"영어,수학",하위권,중형학원,토요일반
밀양시,플레이팩토수학교습소,수학,경상남도 밀양시 삼문송림길 5-3,내신,수학,상위권,중형학원,토요일반
밀양시,한샘영어교습소,영어,경상남도 밀양시 삼문중앙로3길 46,내신,영어,상위권,대형학원,토요일반
밀양시,한선생수학교습소,수학,경상남도 밀양시 북성로 72,수능,수학,하위권,대형학원,일요일반
밀양시,한수위수학학원,수학,경상남도 밀양시 미리벌로3길 14,내신,수학,상위권,소형학원,토요일반
밀양시,한우리독서논술학원,국어,경상남도 밀양시 미리벌로 13-3,내신,국어,상위권,소형학원,일요일반
밀양시,해냄수학교습소,수학,경상남도 밀양시 산내면 산내로 356,수능,수학,하위권,대형학원,토요일반
밀양시,해법영어학원,영어,경상남도 밀양시 미리벌로 51-8,수능,영어,중위권,소형학원,토요일반
밀양시,힘수학교습소,수학,경상남도 밀양시 중앙로 234-3,내신,수학,중위권,소형학원,일요일반
사천시,ACE영어교습소,영어,경상남도 사천시 주공로 60,내신,영어,상위권,중형학원,토요일반
사천시,BusyBee 논술학원,국어,경상남도 사천시 사천읍 정의길 70,수능,국어,중위권,대형학원,일요일반
사천시,English story&국어와 논술 참학원,국어,경상남도 사천시 정동면 진삼로 1394-1,내신,국어,상위권,중형학원,일요일반
사천시,K2M수학학원,수학,경상남도 사천시 사남면 조동길 61,수능,수학,중위권,중형학원,일요일반
사천시,YBM리딩클럽영어교습소,영어,경상남도 사천시 주공로 60,내신,영어,하위권,중형학원,토요일반
사천시,YBM잉글루서훈영수보습전문학원,영어/수학,경상남도 사천시 삼상로 111,내신,"영어,수학",상위권,중형학원,토요일반
사천시,YBM잉글루영수전문학원,영어/수학,경상남도 사천시 사남면 월성1길 96,내신,"영어,수학",중위권,대형학원,일요일반
사천시,YBM잉글루일등영수전문학원,영어/수학,경상남도 사천시 용현면 죽천강길 56,내신,"영어,수학",중위권,중형학원,일요일반
사천시,공터영어학원,영어,경상남도 사천시 주공1길 15,내신,영어,중위권,대형학원,토요일반
사천시,교담영수학원,영어/수학,경상남도 사천시 삼상로 113,내신,"영어,수학",하위권,대형학원,일요일반
사천시,규장각수학학원,수학,경상남도 사천시 사천읍 진삼로 1423,내신,수학,중위권,중형학원,일요일반
사천시,글놀이터논술교습소,국어,경상남도 사천시 벌리로 15,수능,국어,중위권,소형학원,일요일반
사천시,김안나국어전문학원,국어,경상남도 사천시 주공로 12,내신,국어,중위권,대형학원,일요일반
사천시,늘품독서논술교습소,국어,경상남도 사천시 정동면 정동중앙로 16-10,내신,국어,하위권,중형학원,일요일반
사천시,다겸논술교습소,국어,경상남도 사천시 주공로 60,내신,국어,중위권,중형학원,토요일반
사천시,다움수학과학학원,수학,경상남도 사천시 사천읍 동문로 70,내신,수학,하위권,중형학원,토요일반
사천시,더올림국어논술교습소,국어,경상남도 사천시 용강길 62-5,내신,국어,하위권,소형학원,토요일반
사천시,더청담영수전문학원,영어/수학,경상남도 사천시 각산로 4,내신,"영어,수학",하위권,중형학원,토요일반
사천시,도치수학교습소,수학,경상남도 사천시 벌리1길 90-41,내신,수학,중위권,중형학원,토요일반
사천시,드림독서실,독서실,경상남도 사천시 벌리3길 70-13,수능,독서실,중위권,대형학원,일요일반
사천시,라임영어학원,영어,경상남도 사천시 주공로 55,내신,영어,중위권,소형학원,일요일반
사천시,로제타스톤영어학원,영어,경상남도 사천시 사남면 조동길 61,수능,영어,상위권,소형학원,일요일반
사천시,류재성언어논술학원,국어,경상남도 사천시 사천읍 샘골길 11,내신,국어,중위권,대형학원,토요일반
사천시,리더스영어교습소,영어,경상남도 사천시 정동면 진삼로 1382-14,내신,영어,중위권,대형학원,일요일반
사천시,리드앤톡영어학원,영어,경상남도 사천시 사남면 조동길 61,내신,영어,상위권,중형학원,일요일반
사천시,리만수학과학전문학원,수학,경상남도 사천시 정동면 정동중앙로 16-15,수능,수학,중위권,소형학원,일요일반
사천시,메가영수학원,영어/수학,경상남도 사천시 사천읍 선평길 74,수능,"영어,수학",상위권,중형학원,토요일반
사천시,멘토수학교습소,수학,경상남도 사천시 사천읍 동문로 69-1,수능,수학,중위권,대형학원,일요일반
사천시,백선독서실,독서실,경상남도 사천시 정동면 정동중앙로 16-10,내신,독서실,중위권,대형학원,일요일반
사천시,버클리영어교습소,영어,경상남도 사천시 정동면 진삼로 1410,내신,영어,하위권,대형학원,일요일반
사천시,베리타스수학전문학원,수학,경상남도 사천시 주공로 63,내신,수학,상위권,중형학원,일요일반
사천시,보스톤해법영어교습소,영어,경상남도 사천시 사천읍 동문3길 29,수능,영어,상위권,중형학원,일요일반
사천시,브라운고수학원,수학,경상남도 사천시 사천읍 선인길 32,수능,수학,하위권,중형학원,토요일반
사천시,비상영수전문학원,영어/수학,경상남도 사천시 용현면 용현로 87,내신,"영어,수학",하위권,중형학원,일요일반
사천시,비코즈(Because)수학전문학원,수학,경상남도 사천시 정동면 동계길 31-11,내신,수학,상위권,대형학원,일요일반
사천시,삼성영어교습소,영어,경상남도 사천시 주공로 60,수능,영어,중위권,소형학원,토요일반
사천시,삼성영어남양학원,영어,경상남도 사천시 진삼로 133,내신,영어,중위권,대형학원,토요일반
사천시,삼천포해법수학교실학원,수학,경상남도 사천시 주공로 16,내신,수학,상위권,소형학원,일요일반
사천시,서선생영수학원,영어/수학,경상남도 사천시 삼상로 17,내신,"영어,수학",상위권,대형학원,토요일반
사천시,세종독서실,독서실,경상남도 사천시 사천읍 서당길 9,내신,독서실,상위권,대형학원,일요일반
사천시,스마트에듀모아J영어학원,영어,경상남도 사천시 사천읍 읍내로 53,내신,영어,상위권,소형학원,일요일반
사천시,스카이오투독서실,독서실,경상남도 사천시 사천읍 사천향교로 1,내신,독서실,하위권,대형학원,일요일반
사천시,스터디알파독서실,독서실,경상남도 사천시 사천읍 동문로 101,수능,독서실,상위권,소형학원,토요일반
사천시,스팀독서실,독서실,경상남도 사천시 삼상로 17-1,내신,독서실,중위권,대형학원,토요일반
사천시,스팀영수전문학원,영어/수학,경상남도 사천시 삼상로 108,수능,"영어,수학",중위권,중형학원,일요일반
사천시,쎈수학학원,수학,경상남도 사천시 삼상로 119,내신,수학,중위권,중형학원,토요일반
사천시,에쎈(SN)영어수학학원,영어/수학,경상남도 사천시 사남면 조동길 38,수능,"영어,수학",상위권,중형학원,토요일반
사천시,에코영어학원,영어,경상남도 사천시 사남면 조동길 42-3,내신,영어,중위권,소형학원,일요일반
사천시,열린단과학원,과학,경상남도 사천시 강청길 53,내신,과학,중위권,중형학원,토요일반
사천시,오드리영어교습소,영어,경상남도 사천시 정동면 진삼로 1386,수능,영어,상위권,대형학원,일요일반
사천시,오름수학전문학원,수학,경상남도 사천시 사천읍 수양로 43,내신,수학,중위권,대형학원,토요일반
사천시,용강뮤엠영어학원,영어,경상남도 사천시 주공로 44,내신,영어,중위권,중형학원,토요일반
사천시,위잉글리쉬(We English)영어학원,영어,경상남도 사천시 사남면 조동길 50-10,내신,영어,하위권,소형학원,일요일반
사천시,유진단과학원,과학,경상남도 사천시 숲뫼길 119,내신,과학,중위권,대형학원,토요일반
사천시,유진독서실,독서실,경상남도 사천시 숲뫼1길 83,내신,독서실,하위권,중형학원,일요일반
사천시,유클리드수학전문학원,수학,경상남도 사천시 사천읍 정의길 73-15,내신,수학,중위권,중형학원,토요일반
사천시,윤남원수학학원,수학,경상남도 사천시 주공로 26,내신,수학,상위권,소형학원,토요일반
사천시,윤영호영어교습소,영어,경상남도 사천시 정동면 진삼로 1388,수능,영어,중위권,중형학원,일요일반
사천시,이대성수학전문학원,수학,경상남도 사천시 주공로 25,내신,수학,중위권,중형학원,토요일반
사천시,이루다독서실,독서실,경상남도 사천시 사천읍 읍내로 106,내신,독서실,중위권,대형학원,토요일반
사천시,이쌤영어교습소,영어,경상남도 사천시 주공로 64,내신,영어,중위권,소형학원,일요일반
사천시,이카루스영수전문학원,영어/수학,경상남도 사천시 주공로 44,수능,"영어,수학",하위권,중형학원,토요일반
사천시,이해법수학사남교습소,수학,경상남도 사천시 사남면 조동길 49-43,수능,수학,상위권,대형학원,일요일반
사천시,인더스터디(IN THE STUDY)독서실,독서실,경상남도 사천시 중앙로 71,내신,독서실,중위권,소형학원,일요일반
